,Rank,Streams,Year,Country,Title,Artist
0,1,25415,2019,lt,Wow., Post Malone
1,2,22182,2019,lt,Shallow, Lady Gaga
2,3,21584,2019,lt,Sunflower - Spider-Man: Into the Spider-Verse, Post Malone
3,4,20830,2019,lt,Without Me, Halsey
4,5,19991,2019,lt,thank u next, Ariana Grande
5,6,19703,2019,lt,Sweet but Psycho, Ava Max
6,7,17958,2019,lt,Nothing Breaks Like a Heart (feat. Miley Cyrus), Mark Ronson
7,8,17013,2019,lt,Close To Me (with Diplo) (feat. Swae Lee), Ellie Goulding
8,9,16991,2019,lt,when the party's over, Billie Eilish
9,10,16205,2019,lt,High Hopes, Panic! At The Disco
10,11,14325,2019,lt,ZEZE (feat. Travis Scott & Offset), Kodak Black
11,12,13497,2019,lt,Going Bad (feat. Drake), Meek Mill
12,13,13383,2019,lt,SICKO MODE, Travis Scott
13,14,12741,2019,lt,Bohemian Rhapsody - Remastered 2011, Queen
14,15,12540,2019,lt,Bad Liar, Imagine Dragons
15,16,12232,2019,lt,Arms Around You (feat. Maluma & Swae Lee), XXXTENTACION
16,17,12012,2019,lt,Saturday Nights, Khalid
17,18,11540,2019,lt,Promises (with Sam Smith), Calvin Harris
18,19,11440,2019,lt,In My Mind, Dynoro
19,20,11418,2019,lt,imagine, Ariana Grande
20,21,11294,2019,lt,Look Back at It, A Boogie Wit da Hoodie
21,22,11051,2019,lt,Better Now, Post Malone
22,23,11042,2019,lt,Mo Bamba, Sheck Wes
23,24,10740,2019,lt,whoa (mind in awe), XXXTENTACION
24,25,10496,2019,lt,Eastside (with Halsey & Khalid), benny blanco
25,26,10331,2019,lt,Be Alright, Dean Lewis
26,27,9896,2019,lt,SAD!, XXXTENTACION
27,28,9840,2019,lt,Another One Bites The Dust - Remastered 2011, Queen
28,29,9839,2019,lt,Ruin My Life, Zara Larsson
29,30,9611,2019,lt,monster, 21 Savage
30,31,9524,2019,lt,Kiss and Make Up, Dua Lipa
31,32,9465,2019,lt,Happier, Marshmello
32,33,9457,2019,lt,Youngblood, 5 Seconds of Summer
33,34,9307,2019,lt,Better, Khalid
34,35,9295,2019,lt,rockstar (feat. 21 Savage), Post Malone
35,36,9185,2019,lt,Let You Love Me, Rita Ora
36,37,8931,2019,lt,lovely, Billie Eilish
37,38,8928,2019,lt,Taki Taki (with Selena Gomez Ozuna & Cardi B), DJ Snake
38,39,8896,2019,lt,"Fire On Fire - From ""Watership Down""", Sam Smith
39,40,8862,2019,lt,Leave Me Alone, Flipp Dinero
40,41,8812,2019,lt,Happy Now, Kygo
41,42,8761,2019,lt,idontwannabeyouanymore, Billie Eilish
42,43,8652,2019,lt,Trampoline, SHAED
43,44,8546,2019,lt,Tu Maivais, Free Finga
44,45,8520,2019,lt,Moonlight, XXXTENTACION
45,46,8465,2019,lt,Lucid Dreams, Juice WRLD
46,47,8136,2019,lt,Always Remember Us This Way, Lady Gaga
47,48,8103,2019,lt,Body (feat. brando), Loud Luxury
48,49,8001,2019,lt,One Kiss (with Dua Lipa), Calvin Harris
49,50,7869,2019,lt,Solo (feat. Demi Lovato), Clean Bandit
50,51,7461,2019,lt,Roses (with Juice WRLD feat. Brendon Urie), benny blanco
51,52,7415,2019,lt,Hope, The Chainsmokers
52,53,7391,2019,lt,a lot, 21 Savage
53,54,7367,2019,lt,Thunderclouds, Sia
54,55,7353,2019,lt,Arenos [365 Dienos] - feat. OG Version, Remis Retro
55,56,7304,2019,lt,Nevermind, Dennis Lloyd
56,57,7296,2019,lt,Somebody To Love - Remastered 2011, Queen
57,58,7193,2019,lt,Don't Stop Me Now - Remastered 2011, Queen
58,59,6919,2019,lt,Nonstop, Drake
59,60,6790,2019,lt,Jocelyn Flores, XXXTENTACION
