,Rank,Streams,Year,Country,Title,Artist
0,1,151062,2017,cz,Shape of You, Ed Sheeran
1,2,91127,2017,cz,Castle on the Hill, Ed Sheeran
2,3,55548,2017,cz,Rocka,e (feat. Sean Paul & Anne-Marie)  
3,4,53654,2017,cz,Starboy, The Weeknd
4,5,52845,2017,cz,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""", ZAYN
5,6,46214,2017,cz,Closer, The Chainsmokers
6,7,44394,2017,cz,Call On Me - Ryan Riback Extended Remix, Starley
7,8,43182,2017,cz,Let Me Love You, DJ Snake
8,9,42755,2017,cz,Don't Wanna Know, Maroon 5
9,10,40723,2017,cz,Say You Won't Let Go, James Arthur
10,11,38287,2017,cz,I Feel It Coming, The Weeknd
11,12,36916,2017,cz,Just Hold On, Steve Aoki
12,13,36495,2017,cz,All We Know, The Chainsmokers
13,14,36478,2017,cz,Heathens, Twenty One Pilots
14,15,35207,2017,cz,Bad Things (with Camila Cabello), Machine Gun Kelly
15,16,34494,2017,cz,Mercy, Shawn Mendes
16,17,34161,2017,cz,My Way, Calvin Harris
17,18,33464,2017,cz,All Night, The Vamps
18,19,32084,2017,cz,Alone, Alan Walker
19,20,31910,2017,cz,In the Name of Love, Martin Garrix
20,21,31467,2017,cz,Black Beatles, Rae Sremmurd
21,22,28858,2017,cz,Now and Later, Sage The Gemini
22,23,28314,2017,cz,Cheap Thrills, Sia
23,24,28080,2017,cz,All Time Low, Jon Bellion
24,25,27879,2017,cz,Cold Water (feat. Justin Bieber & MØ), Major Lazer
25,26,27609,2017,cz,Starving, Hailee Steinfeld
26,27,27359,2017,cz,Photograph, Ed Sheeran
27,28,27195,2017,cz,Shed a Light, Robin Schulz
28,29,27186,2017,cz,"How Far I'll Go - From ""Moana""", Alessia Cara
29,30,27015,2017,cz,Treat You Better, Shawn Mendes
30,31,26818,2017,cz,Fake Love, Drake
31,32,26763,2017,cz,By Your Side, Jonas Blue
32,33,26167,2017,cz,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")", Justin Timberlake
33,34,25703,2017,cz,I Would Like, Zara Larsson
34,35,25641,2017,cz,Scars To Your Beautiful, Alessia Cara
35,36,25525,2017,cz,24K Magic, Bruno Mars
36,37,25224,2017,cz,Hear Me Now, Alok
37,38,25028,2017,cz,Solo Dance, Martin Jensen
38,39,24812,2017,cz,Love Me Now, John Legend
